title,company,location,link
高等学校教員(国語・数学・理科・英語・保健体育),学校法人野田鎌田学園　あずさ第一高等学校,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbpbywfumV09bT0k133pweudc4Eha3ab6FsxiPKQJ7Z8KjrfTDD4bwmTiCxefi_JJXuwGjUpqZ7KXcY6pYA5-95gKZHkDSoZ8-_Q3i6KMlk2EG_vFSqAGEHs-5pOt3DXk8fKEy78s1P85biNBqCnNBjUKR9yvEtO7LvlwwFo8q5-tYicPHMf0uZnITaVbqTp8xU8AQBA51sN4gVFAP9Wd8FWDe4TdQ9yxeqVCSXa4l8tLO3-XTXkE75Hch42yZsvO1aoGmyedYQ6JnZgke7L6YWmvAyoMBKpjEpNmmMUC080nverkSjqKUMg8Jvh7V2e4-FuzIHd_mjE2h25BcPIIr6Pfl2mQAFU6LL_bmz3g4ilZ_-ITXXvKA-2flOpA4rjc558jf911-KYeuuxodMGImBYRt-lL2TvJcHGiaVFn7At0wVS5-CpTk1JEElWyg5uDUw0xwXtvwM7bPI5fFyss6v5vkAcHI6FTMXUnOKX1W6jcjT9ALZ6PVZS-Y2MebZdmEnq5rOAEo4aqsaXWu6_dtt3eL7Y-G3VoUIh6vfAf-rC2JIP4alROzHQO0L3v7haDibK6hLEU8TScLMEaClOcBtFfu4XAdWM-sNsS0o8e8t5B7bYE_6i7RqPs3Y0mWXKDUU_hLZF9SdhL3k5e29R3R4M5zfP1ae0d1mCpM5bY2z8kWkJBo_HA6BkVC5k5CCGRVtbZE7Xwig5vXOvL2TDXCm4iZT7JPTBZBr7bSA4WgpRPyKiMANAeunzcm-zfEOCiKOnU0VgwFEEDNE8TNQXm-2LMkAW-xuRNt1MOjNjacxUahhgTgQvzLjFpL6j1jUivEpJepOMvw8LsBc8pb3cXW&p=0&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(保健体育),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOmY12LQCfculv3EIG-ALdapm0BvHiG4xsZYaugBM4otG3baGsNAfIQtO4Y6ly4DHNGNFe8BdrXfsaUhxh4f4E6ieiCn_7CJqROw0CeNtfzLKECC11vt6GYdqdULNngtQomyR3W7uYpVfjGvIfuRbsZ2oJq1d6rihNqcq30AiBdrACJycUoWxJbqwwsQGxflTwg3x6_GQcQaWZZoBkRaqHkL1sISeDsG1bd36ZRI8sbSOM3uMnfpudCM44wsUCbZzZfjPeAb8cdL-m1pY4gd-ZPjtOynEV1vrSOtGqhdfUJCNkXpkU1PhjEpNWnpsF5NcG-LCkBUEV7VmUTdHQhCKEZ93_VWGLdDmfn5Y9ebHsMQYq5n9kff269YUDcp-qNa2GehIbiLo1N8Ug==&p=1&fvj=0&vjs=3
教育講師(常勤)1名,学校法人 五島育英会 東京都市大学,渋谷区 渋谷駅,https://jp.indeed.com/rc/clk?jk=48092ab379f2ca38&fccid=a0de89c4943a8111&vjs=3
【常勤講師】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOnKMfFqadPCM9QiuWXUIXcsPqi91b0TeRA_4-hnhY2fkA07YhY_ukIq2zXjZ4hHaXsJO6s1_xM7KWuKOgM15WWc4nhBblVY3FyjgqhSMebb6BPwRgZ0NIIQA10XDADI2UzJkWD2c8e-fp-lU0wViWVw2Lk6zzwEytitlw0uNmIfkGqz64Eq0T5D0ljmaWNYrjMoWyDPHMmCWBRgJmzKRJNqUshaAk0Se0mHXLOGFfZoZZVJN_tkEfIMxMcmkruYeyBgiaJW6xrAWpVS0wWSqWsAffQqfoje4dH2z_TauqZhPLhlNW8MpXphkPPduJu5HZ3AtuJp7IWlibMZ6eRxVflPEZBSMargDSQXloEGx_e2I6BTHt8W4Rr7vQmg0UhQh3Klt5xcov63G4-v3x-d-08B&p=3&fvj=0&vjs=3
ファッション・デザイン専門学校の企画・キャリアサポートスタッフ,学校法人岡学園トータルデザインアカデミー,長野市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BEAxMllsbO9nIyvfkqJwnkHYXL0gKgbg3CNvSUquJcDnXSs3HthjH-eY6vIxjGTOz28Qs2yGB5-sjL4Rg6j3IMF1HL_oW_VCcQ0NHrvS5H_xj32wTFSk4vp8qTJmFujebsu_R2R3bXS7EgJQKrmmzmzn-EBY8jvBHqJmyI7Xiik-mqejivRx1Ndy7BlbmmAOYmOvRc0YMfpGnwuDmhividUazLaUsu7_SJfIiLqC7f4FPHkmgU1Qrj_Kst4x2FaI15nbJNq4WDqaW7kgqbDQLe0558wOPey6-ZQkCB8EKPcLJwjpp7dEFwpxPZlUIMaHNU_hr5zCnfBZ2uMKQ6HWdIIM3JRGJ-vXDTn9uOJX5bRimekMYNNyE0QWoh3dnQHJxn1qASuvz0tzSMTydBsqEU9ScUYC9vJcbNvbQ4OGbKb-3RvCOZp_8QaEo_YDNnQCLEnsuLJ5KXkF-rCjvYYSDYTQypLwP78-riF0nncc5JyvwlM8trvJQdO3OwrUDOogCQCJ0KZLZ8GHV3e-6wM-GNm0xLvlqF7mGEiSLi_RHTs5K5O5YLkLLQCqnx5wAdoXxzkMJDSOffSfm6bJ-thHNwx3lqnhhm3gUgchRMCMIoQNjnSrXexnuikl2E4aeP3RcnkQU6ITR-5yjGbxaL74IIu_nEjA7LidGyJrhrdVKm13FzY9ZxddDdObL0SqGkFmbdDDfihlMylC7nvYJ3YrOKvpzqKAoXFDvDbNPeciQCJUOxj5hvhyqzvuI7XZqrEiFKXuSXXadGot1RHySmMzz6SvVak8W0D6sIwt0DE_FOxeyzCErEtOY4XdIuHP4qbz-ixFj4vWVefsUFZFrZZTztX7dLPrYj1uq5VX1XcP2UoQxtTzwLlPmUKyJaWJn1RG-NpLBgKDGUvCWgrOWtoXtmPP9saePEFSxWv3f56hFjIBMjZz-_SPBOJFnDha4EvpThqV2FigOomWGentnWBflltYHSB52aikZ36-AU3XnPqQsnOvCDcQhefD3tK9p_rXs-yDEZTM2DchJAy0WQ9BEOXlOoeVyehvQkN4czFFEFfFOhiLOe9iBd&p=4&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(社会),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls1CeJAMLMjRbC1yXC1OmZlLMvmRf5XMuTvtHdK1TGltz8f8usL4otawA1pQwVev7Yj7osy-yF8Qnea3oIS43PJoIpCr_0m5GizLpJNkgkHjoF3NHrXU3E3CAPns1T7WIDTUQOUlJKpae4MPJnPZJ_s8VPWpmr8piwidHwldOyR-dbpUyyrrjVMZg9Wsz0s_gSEgfgWqIuPuL3Qu_Vgc7SAZvoBLW61aggptSUuiST1b_ea66LNBWTd0ZfoiNtJTGtdxQXCBC4JqkEgDdXUvNs85x9SoX5oEtRweFd8oG5A8QoKK93Mumg4vUjAUg5cz3kFV-59ozDDsgw0pUi1utxR1gBpPJv2lKLhuBcEXOuOfzpoKsAwpu9hXEITg4O9-fEw==&p=5&fvj=0&vjs=3
【専任教員】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls8AVgKgQ_kYXNIJwpQr1yB6gyi9oowNk45sQa4xcZd2xJRuHjSbAT4Ez9bq05b34FPvAyVmP-em_EA8PU4nXhwkL5JkdiBATZny3XVgh4JiRTyxbQjLmgQmqv5MnVWmdjHDnwdK4Lnju5iubCfNoL4Da4ydub34hKTgXLGNttHeQf402_3XHVtyowPuvCGwoTa7Viw5aTnEc8b-TCrMmAu_gRTRs1DvAerkIwjGa0pEvPm_hUBFvTELDr0GFsIS6B9-a_ZpturD7PGe5hYLfdBgiu1NQ_-fByidPaZVwHz_vL_EHHwmOSTtX-rs3f-r_PL7jIJZp9KH4UcPJ3ihx_PV5UmiBPmOBvGztnAK9jgWMwXvXitYiYQjeAHphC5ucxQ==&p=6&fvj=0&vjs=3
英語科教員　東京エリアで【学校を選べる・複数応募可】中学・高等学校,ワークスピット株式会社,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BbgQXN0i3FdJRLHC_7h5Rn_F6idtKAH9tFahxTosNO5pmA9lHRSiuFopSoRDlJ9fuvch5JGKqWMBfAjxcW7r4fJ0ye6aOCL0uj3-cUAaiIIkaFmlOgzapocPtfLaX-74AqoUtxYlgSLYdPOHxFHWT9s9C5j4RiNqOqbI46fh-MOhRkcVjJE6J8FTXrLrpfi7mOUCc9BfzJjd_ktdg9pI-FFIkktpR1Vs3V1dNffVORapIZASJFPEvnLSCyIUrt39CSHabm0BfFH3R8-_U6-uQfdDR14-RWpr0F6uPZVJipwkbotd64Y2hd6JDy3EIpVlHhjwxSvaY_3qRYkiNiNVkNutcGqELyh98iK8rJeFtF0mmH8JbX2-eScmkTgTpcszB9-Yr6dRbn2zDXtRIdM5sYszs1_3w0JrIzMeuoRGfT_rLAg0ZPi_z0eWbi1qSF6LW2W25mkbfdEP6R9Tmv-Km1PfH3APWksFu0bHqtO5WVM6eA8tWRlpPMdwokCREIlOKAbDA_uR52g4swOxUd7rjQi_a6GSuguq9p2M2qAzeJL_kXl52f53k1LG6dsKPCRJNQHPin36ezlUk0E5OQ3_nBuqHEkXWuq3BvUDjBHkFC1IAi8YAljhDZk-9gLdVyh4Kqop_VDRLWeYhVv_iLKp4pO36ohHhWjTfZYKNOdD7up2RB_u4a3mC8pXILWAhJhO0qwSShGlgkzneNUDyxFpt__6bYeZhRZP7NJa6-27j-HyyKzwasneItWl0RMyNAkzGh8dF3FcxlrD2HB25yz4TqLDLYE3KB8tn2Tb06HK2BA7OxUUm5vOaaLuYwAQjftBqUGgxZRofvMNwS5wHvxaP9hnQdvvEeFkYLA4ab91qksi3oRr3skmmMp7-vCIiI-jMMs0kPha-yB7hNVKZZS_ApyPoXD1nKlzEj6IiB-kcNEM0QXp0qBYcXZ9aAnL1lDuhua7dVHUQjAqnYJP6aaEpbRPgwqvLINTiJeVoIYsXfODgsA5aCN-hjyrQKnHhJ_KGWZpx6aR3vP0lltjKHUOAh&p=7&fvj=1&vjs=3
"新年度 社会科教員 非常勤 賞与や私学共済あり
新着",株式会社イスト,さいたま市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3Cw-z7g0dXtei8iqLTuTGCU-KBtL8VgDoUAYYsUf4YDHY-pETMXHmxjdtvu4JhMxSvxsg2lT6up3vsXqMmTKjVgnXRpP23BnkRYM78gjZQCv_TEURa8GpyGHL28z4BJKC4apeDxl6ek7XXIovIRNmTSOdojFAJrGKZYVHBGWoFvXGNk9_pMZhn5aJNeDFUlCE11rkBghfmrFUWDkdbdN4fWeR1y1MViCGmi2GoLZX9O_2jwfbTNlJ_-EGXZjjBW5yuJ9LZ_DhIBBckvz24NcSQgO79Ta9v5w1J1gn6e17MxpNQgZa5oPU9FAa7nPqw_63VXBz2e4NMBjF7Shq2qZDaChS3Q_1p3kNOLyod1faf6jfrdxEh7zTNjJOuUlSOavXRP3vt6WFnFExQlXYQKcw-Xc4KkPVYbwmE7XzRlv10iVZN-naowOXXEoB0x3kS6-m0KmoUW00rca7gg4BpHNRyYZ2xoby9JQZnQW-WfpPl9S6owXcDY4tZhnSCxPhAI4nUGKB8z5FykzlsbNukRedCKLvcR4RzmKDU6WRyRUw6obfG7ouy8w2cA8lSAg1N2jDZjfDnFo43sS0oMomnuBxnhUjqb5_vtk0ANE1bBLl519lGfxpRTNLBdsyO1XguWg=&p=8&fvj=0&vjs=3
専門学校「HAL東京」でのIT教員,学校法人日本教育財団,新宿区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyFOyHkwBnB0j44jnHKTKuhFvL6uqHtevszlLFepn01StxJxcnxMIKAyD7ld68s3OvuNqaNqhTCX2IWC0PcihIwia0p18kxqK0wy9dUWc3hfKfKBVELqmrJqc9xh0V0YJH1ArlY-DeYqeDl6fwwrqnwzX_Q7iAKmCvjuUhEOaOe4JCWL74C2s46PS1tdXMJrecgiRORSb76Clwg_1L1p5B6SGrp9V_LKzbz8NYfa2roooZtk5pjtH_7k20m8CZohmniYubl5Xdmem5zYl2GfE5WkenKn8Mx3EPAvzU3Lp7SWIkPbkJVjdo8lCjkzPK0uHvuD04_l2v49DFnS8pZuOAci5IzF_HNYUrmDHLesvoFCS7qT7f4P09_F61c9FIklsN3nG8FUdzIYq5bwgu6In9yVCsweR66wdRS2im3zHFxsa1WknL60AyjC5s7fJXkt1Ag1fjHbkZ8UMtuYzySB13vxDNPTKdt5t-UX8LEf9mrKX3uTzixwsGjvzH2le8HDTb86EmOsMWieZkBCL_LCADxy0VweedPOfIJ4X-YlBBH0b61LGl0f6WKXfavDHk5eiKTAbUW-RBbqTMkcKcD6pIzTG-R_ysd_AgtXPKEYI28Q==&p=9&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(理科),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_lsxFfDpB_jxK0TyUS13ZOz5MHW-hWGvWiNyYG-CQP0GYmsDIbdDuBqibyOEXyk2hrYNUWgnYxx-6d9nfPQskp-xSL_tByiYDmdnu3YU5ph7Fdxvkp6IsioOWgoKktQBqpToRHXZ_0Cjz804paZ4PNEnkLuPlv9raAFJaeo557AMniSnDczoP1567j9LkA2g64mOwOJRbHZ4tbGy-aCJ-Jg5fkrwgNMk1RGYlbXG1ndhUvWSvx_uYJLHk8Zfi5LE1qazA_bb58nVCXqOgvDzqPJ4zH3NVV_US5n-dSXMFCNf7GtgeGS0meGVB4sljfJ7TbYeyekM09efpphU7-rhcxgLfBhenJ5PPEVhHntjGp2z8yWp8EmH_kNaM0nk8LzWekdg==&p=10&fvj=0&vjs=3
情報通信工学科 教員,東京電機大学,足立区 千住旭町,https://jp.indeed.com/rc/clk?jk=8ed8d02f8a9a6113&fccid=c64d46ce569f34be&vjs=3
二松学舎大学 教職課程センター 専任教員分野:教職課程について,二松学舎大学,千代田区 三番町,https://jp.indeed.com/rc/clk?jk=94db4bf6094ff83f&fccid=b04163d51ddca3c3&vjs=3
助手,東京通信大学,新宿区 西新宿,https://jp.indeed.com/rc/clk?jk=9c88bc1badd8fba3&fccid=5301e4a6eecbff1e&vjs=3
"(2021.09~)私学中学高校の英語の専任講師【a-01-165】
新着",株式会社サクシード,目黒区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwpgC0oE6-I6LocELOQwYgLnqyyDPVElcZ4AjEbNBl9nLk2EZWvLiOyoIUOq0NSHetnaiAULe8ogskuhsUQ7UMFhFCmCqcMJJ0nj4xPLJm0Wb8bN1I_fvtZarDicve__Uzf5mewJ3YdXNBpvizOnuDUxB6qY1fAnVf7LP4e89yD6JgwpWBkg7SD5lgQZViigfiQ_H-sGNixNxeI20lrqgEtWBNJZ_KzfffbntINTETozPYt-g-9O37g1XilhII9d02bPifQHHjllHsUVBF4ZEfJDzYeaJXIXDMgRp3udXo7r3JZDUkuJ1lv2BRo1mOaANMrSNVYAwvx5Y8WcW0DnINbq43qWzzUghQt-kXW-NqtSdY1OhegfxmWH3KHNJpD3rf37NbmIzy8vgD_gel4i0Y1bSrGaTi3gA8UtUupjMYnoNNoy4QhmVBpQxXQuFJ3U1-Nl0CAMPxa-f-DDDlAdDi7SzgtTwn3V31J1CyA5kIcQfgHb3Bf8k2VXPDdlEPX_6p6lHv9TaJ7A==&p=14&fvj=1&vjs=3
高等学校教員(国語・数学・理科・英語・保健体育),学校法人野田鎌田学園　あずさ第一高等学校,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbpbywfumV09bT0k133pweudc4Eha3ab6FsxiPKQJ7Z8KjrfTDD4bwmTiCxefi_JJXuwGjUpqZ7KXcY6pYA5-95gKZHkDSoZ8-_Q3i6KMlk2EG_vFSqAGEHs-5pOt3DXk8fKEy78s1P85biNBqCnNBjUKR9yvEtO7LvlwwFo8q5-tYicPHMf0uKnZyinA39RikcVku0058dbvng2XVhQhD1GBH1m8hfA4VS25fc_XKiWnTBBTHTDsT-vDHT7O-8YsvtPOKgkWkNVBn2QE75fSm4nH9ybH2daihHSRt1IfQ1JI6T-FaaEWvPzGCyjc7oO5VMsZNqZOGD1LlnjA7dpV-krfKYgl8fzHufSCFOA4lqpTiyD5REUAYfFtwRB6sGitKuOkxLpbzllG82DDyj0YRrap4sgmTCo9YLA5DNQ_1_lvPkLxZQru8OuZilars__Mdn_aS4coGkjC11qZxqUmsTLqlQLexU2e9SlIF20HV7dCnoWFtjyJwxxYnPQEKekQCu_3j0tmQ0oeoe__ZvKzCE-epsbk7o6KnUhrjGeNlLYVRDUKFinyP4IQ-yPnjFZEv9MqWL97St-ubN9eKYsNLvQJAugZz4NilJzpcaK9lidUMC6AST6hE7xxpEOz1CpFIDft9WpmGcCExUkJflUA_47ImI7dODZ3UogxMYRbynfP6col-AuLLDP5CyDk38Rq4T7g1ZpSXTeu0zxcAgE77S-3ezMsm0MJUV8e50EqDlM11JKt1PUbu3iSLPojgMjvHVfJ_Z0f1ZNMwbqtPNXewJNDIy8ONLXEcRxWGMT5hsRMZTBLnKfIPnPo4cT3Qd9UH-k3sjWqbj-lAUVSAhrNE&p=0&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(保健体育),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOmY12LQCfculv3EIG-ALdapm0BvHiG4xsZYaugBM4otG3baGsNAfIQtO4Y6ly4DHNGNFe8BdrXfsaUhxh4f4E6ieiCn_7CJqRMvnWftPr-Cz03dJ7WNmWvtYmGsGXoF2fdZMGeTTehmqp2sCgq_4Ra3HdZauLD7iWKUfPTzms0yhBOLpePEqYuONwhHE1AIQGCrl19J99z381t-xuDMsheQML4evBv2Zh6xI9GBKDPzAdKMsd12ahK6kgvM_NwCSXTRV61ss8q7_CiBDqs-Vbee7DDOyLovcHEXU0QXWl8pL7hkc5Ac8BpkfjGt83LLJfYvloKdsfUgeuTENmOQ_iA_uVOV5G_6Q760YZYpWKRCLoikPt_EpCLrGmemvExV7RxWUy6xNhu--A==&p=1&fvj=0&vjs=3
教育講師(常勤)1名,学校法人 五島育英会 東京都市大学,渋谷区 渋谷駅,https://jp.indeed.com/rc/clk?jk=48092ab379f2ca38&fccid=a0de89c4943a8111&vjs=3
【常勤講師】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOnKMfFqadPCM9QiuWXUIXcsPqi91b0TeRA_4-hnhY2fkA07YhY_ukIq2zXjZ4hHaXsJO6s1_xM7KWuKOgM15WWc4nhBblVY3Fz6aZoLiBTYCywueOcEPhUWgFf-HKCyh6xpRUP9OB_HHI88eNh5hMVYkYNKc2R9xjGOy_ucyOewjgjBwG_adG3RWffzhg1b5J2d6JpcUWGMsfxj5VIAhmb4ncmWu8BpsR8tuzHtGTBFVU4mDw4yetcbc5NOCSz0yoR5CuULSQ8RleMYzZDK4rsTDu56HtApHwbDn0aZ2eEu6QUjqALU2EgJT8q_bwuuzVVqO3ByMdFzT7M2PM9k0Im5Ulti7iznAPVMxGiZdV2smC8U_868TRINNcb5Nm1reVuhe_YYJEgsIArPgER7Xa29&p=3&fvj=0&vjs=3
ファッション・デザイン専門学校の企画・キャリアサポートスタッフ,学校法人岡学園トータルデザインアカデミー,長野市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BEAxMllsbO9nIyvfkqJwnkHYXL0gKgbg3CNvSUquJcDnXSs3HthjH-eY6vIxjGTOz28Qs2yGB5-sjL4Rg6j3IMF1HL_oW_VCcQ0NHrvS5H_xj32wTFSk4vp8qTJmFujebsu_R2R3bXS7EgJQKrmmzmzn-EBY8jvBHqJmyI7Xiik-mqejivRx1N5SBTz0i8nKmhb4UPnxAd84lDifwi1hA8l5OpCrWXeyls1lyB3F01qwgeVNS0SoYA_J_5ANdf4TmwcCCU-4AaWhuzsu9QS6hMF45wblPC0Hkwd7m8R-TUxZO85mrP9KTzPcQmMnKekyh8Uyn3rdU26W4bBi_tgMbRpwb6B8vphycqLfYOipdfrGozVCAaOkZGtKE4akwMTVMEZGmaGAt6cdT9KEYMIz9kynEhsaex1l0dDp5070WieUy9XaiJ5_bUFAFb8GC3X9-Bn9nhmqfytFRImuDARtCHbNRDFyBZc7kdo2zcTmCFfLcGNW4FCKsJJ3LUqGM297uUQB_VvpVEyGdKQMtamgLrJz8agy2KLeM979Sn7LgLGLJlcanUXGWHE0ATyy0qXyVPSlK_QCa4KkU9lNJETRvnMKZXL37oUycyF1uR1I3ssf8uvlX5jK-1Jg1O9G4BHzxth2qe3yrjxnxSLWHAKFH6knsP9Wr5e63q-iY-U-wZBWAky7JBM0j5N85QZv6YCp8gJ70yw9-ZeKnSohu68qxih-V7k13jF--MbXvXSIxBBHqy3O6eCLcsYZ9cu8hCq2tXfEwRNbYGHFWJBmpTzzaIMx6dGjfskENsM9bau1wnKvtJbtC9DUSCiirXIRFFmiDWL1AaZCFPg75Boltn3I6HSdA73y6jCriB2_OWVd-8ySo1pAkk5BO8qndVv4x0rHRyBxeQsItQt4EV2-CGsxcFiDCNfb7V9j64eXHOza1A8KsCK29waFtQ7GKlLEyXkTwfwDL8U_YKHDvF9OFMo08hiWm3SnQPvJ3aM7u7V4-Ev75tEfcBXeMhJqdjukzhSEGk0YYU8b7xdUzdXempSWkhCK5g2w5XdqArIIOMDhvlH_HfS_a85wS5&p=4&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(社会),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls1CeJAMLMjRbC1yXC1OmZlLMvmRf5XMuTvtHdK1TGltz8f8usL4otawA1pQwVev7Yj7osy-yF8Qnea3oIS43PJr_hFGQBgLTx8DIKlvfmx3TaFjS281_Ebx5tS5PQkBdk5dydWjd6XBDnYDavXlbZihVPSOOIbeAqz9CUhWwudxd3JRiaLI079rtCgmZmmumdyWsI9IyN4r_Wh8MiZyY57ZI5O-JenhKTZj-2boS2oNDvWdEBrYi1dkKF3gGhBF-Mmg5Z6C0DPEY3r0ERAUGTJoQFFmQZZaCddTovmdN6zQgIl5NiQ_mIoWgQyHVI5Zia4Ql8jghfmsKJ6TiaNZ1Ky9PofApyEAKXYpe8uLTsrAJCfimG6UiIFgqjLjSmyk_XQ==&p=5&fvj=0&vjs=3
【専任教員】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls8AVgKgQ_kYXNIJwpQr1yB6gyi9oowNk45sQa4xcZd2xJRuHjSbAT4Ez9bq05b34FPvAyVmP-em_EA8PU4nXhwktEDl2-tzFNCYxxOrhL1l4jz9bv5ursdx9wLhi7gzZGBlxqZ15lssRhemlmrg0DuMxBAi-uwRdrvuMxcXXc-PD3TVfwUGvYBze6mkcYhhBxhX7wWV5CkqhpI0DE5kCFbXP3YnWTcoGnaCigGbcJVoFe0zgIAeBSZxR2-dvxVNTu290WbuqfrW4zZfJjZqyrdFIPejYVYMVzqU8UR6Z9nJqoG8GnaV6XZNhNVbz15Q5X9f5D_21cyB0aphGUqlhgRBs4SCSN1qf-lgmd07pygGVq6k7aA7kgGRCY0MzcKFvSg==&p=6&fvj=0&vjs=3
英語科教員　東京エリアで【学校を選べる・複数応募可】中学・高等学校,ワークスピット株式会社,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BbgQXN0i3FdJRLHC_7h5Rn_F6idtKAH9tFahxTosNO5pmA9lHRSiuFopSoRDlJ9fuvch5JGKqWMBfAjxcW7r4fJ0ye6aOCL0uj3-cUAaiIIkaFmlOgzapocPtfLaX-74AqoUtxYlgSLYdPOHxFHWT9s9C5j4RiNqOqbI46fh-MOhRkcVjJE6J8Z39vNkVIjLZewmx2ANrdPEzuVpxHJz6QmzfSyzccVtz4kP7zAGTqPl91P29yT1ejDGtWPYeSfk30ySbybOYkTAkcAU525RzsUBo2HGvFiT6dekE3ZEUwONeFrht1lkWDZgFQrOEMBzppRKrg2WSskb1jAk5cx5lVWMF2u6_Pn_S9rHPXwLCdVu2dCcAwE9xJKKpLZnmqTbx4bt3Nio_saom_rV8tBQx_WENIETSfCbr1c80f0wIpHBpGxPJbfzCUwxZ_Sa7x7jEXGisbRWL0Zlw9BOWygiauIV7Gyj5_FMmblKM2pAMjlXFmQfIE9kUFV70jSc1MQA8hDqRuArWn_6NdwIrN13gmSkigKqTOUvXc0oI_dzWd_pjuvBNwmm7J1Jl874_WBF8n9bKezCWcRSc64J6hKZUbZ6fcLb7Z9Wne4vLaZFJoWQbNEvvo9iJIF2jdACdT4Qg8LO0hR7f_X6GX-v-O3tuSH1NVgQ7luUu5Hurdgg0wNkbWtSrDr__eIYMXUHDSbVS03fGoipZQCjughUaB977-V_DX8eFwFPD0oiSaMwoeoz6s7By0CJFkr2vLFQiCDY23o5wK42tW5zMFBJ8GE_kU1RBVo-KVnFXe0jvNJOdiMpdSNYQr6kjzytmkGiFmAACIAr2ThOsQkmfjg3uRRUbLE6Kg7qEWD4nuXP17S-KaPL9hbMsJwkL6KPR4GkAp8O8UUqyorc12yRaiX8Rx_WZSiP91Pdekb22lZGDS81AkpNmAITw-JPABwsAh68MuVAHuYKXCK4eB_9F95dMbtTuFV50tl2P6LQhk9cFGHMPoYLUnrX2vPUsiUsyFxuKeYmiE8J3c3_mKUZlT9UGf1Gwu&p=7&fvj=1&vjs=3
